Township,Township Direction,Range,Range Direction,STATEABBR,PRINMERCD,PRINMER,PLSSID,Bounding Box
027,N,007,W,NE,6,6th Meridian,NE060270N0070W0,"-98.18421403, 42.26272257, -98.06774727, 42.34977971"
027,N,035,W,NE,6,6th Meridian,NE060270N0350W0,"-101.4556145, 42.26433635, -101.3338483, 42.35334793"
027,N,052,W,NE,6,6th Meridian,NE060270N0520W0,"-103.4443192, 42.26430635, -103.3271638, 42.35209055"
027,N,021,W,NE,6,6th Meridian,NE060270N0210W0,"-99.81855301, 42.25965533, -99.70182859, 42.34692466"
027,N,002,E,NE,6,6th Meridian,NE060270N0020E0,"-97.25186301, 42.2643271, -97.13469602, 42.35163708"
027,N,010,W,NE,6,6th Meridian,NE060270N0100W0,"-98.53431629, 42.2628664, -98.41685356, 42.35010119"
027,N,050,W,NE,6,6th Meridian,NE060270N0500W0,"-103.2096176, 42.26328348, -103.0921595, 42.35072311"
027,N,054,W,NE,6,6th Meridian,NE060270N0540W0,"-103.6801297, 42.26419885, -103.5619354, 42.35117455"
027,N,038,W,NE,6,6th Meridian,NE060270N0380W0,"-101.8117832, 42.2711665, -101.6820698, 42.35832252"
027,N,001,W,NE,6,6th Meridian,NE060270N0010W0,"-97.48485021, 42.2644086, -97.3675758, 42.35182976"
027,N,003,E,NE,6,6th Meridian,NE060270N0030E0,"-97.13483309, 42.26435521, -97.01766589, 42.35141859"
027,N,053,W,NE,6,6th Meridian,NE060270N0530W0,"-103.562601, 42.26411585, -103.444129, 42.35131068"
027,N,001,E,NE,6,6th Meridian,NE060270N0010E0,"-97.36791896, 42.26447367, -97.2517273, 42.35182976"
027,N,040,W,NE,6,6th Meridian,NE060270N0400W0,"-102.0392576, 42.26971635, -101.9156247, 42.35646186"
027,N,006,W,NE,6,6th Meridian,NE060270N0060W0,"-98.06782238, 42.26295255, -97.95107279, 42.34998272"
027,N,041,W,NE,6,6th Meridian,NE060270N0410W0,"-102.1590295, 42.26878583, -102.0386229, 42.35672798"
027,N,032,W,NE,6,6th Meridian,NE060270N0320W0,"-101.1020567, 42.26347261, -100.984852, 42.35270603"
027,N,047,W,NE,6,6th Meridian,NE060270N0470W0,"-102.8708626, 42.26726448, -102.7471878, 42.35689523"
027,N,034,W,NE,6,6th Meridian,NE060270N0340W0,"-101.3374384, 42.26406317, -101.2138958, 42.3522732"
027,N,011,W,NE,6,6th Meridian,NE060270N0110W0,"-98.65183374, 42.26276906, -98.5336637, 42.35010119"
027,N,026,W,NE,6,6th Meridian,NE060270N0260W0,"-100.4008173, 42.25990868, -100.2843729, 42.34819056"
027,N,019,W,NE,6,6th Meridian,NE060270N0190W0,"-99.5858688, 42.26015427, -99.46840995, 42.34719785"
027,N,004,E,NE,6,6th Meridian,NE060270N0040E0,"-97.01793, 42.26417955, -96.9009296, 42.35141859"
027,N,014,W,NE,6,6th Meridian,NE060270N0140W0,"-99.00187852, 42.26198499, -98.88506619, 42.3500898"
027,N,056,W,NE,6,6th Meridian,NE060270N0560W0,"-103.9145614, 42.26180165, -103.7967057, 42.34945729"
027,N,008,W,NE,6,6th Meridian,NE060270N0080W0,"-98.30047244, 42.26272258, -98.1841393, 42.34989638"
027,N,020,W,NE,6,6th Meridian,NE060270N0200W0,"-99.70221152, 42.25997812, -99.58495467, 42.3471314"
027,N,024,W,NE,6,6th Meridian,NE060270N0240W0,"-100.1675773, 42.25895582, -100.0510259, 42.34648098"
027,N,049,W,NE,6,6th Meridian,NE060270N0490W0,"-103.0923225, 42.26322883, -102.9744442, 42.35080681"
027,N,033,W,NE,6,6th Meridian,NE060270N0330W0,"-101.2153047, 42.26368103, -101.1015527, 42.35270603"
027,N,043,W,NE,6,6th Meridian,NE060270N0430W0,"-102.3961763, 42.27078807, -102.272803, 42.35788985"
027,N,046,W,NE,6,6th Meridian,NE060270N0460W0,"-102.7514925, 42.27163855, -102.6278044, 42.35697029"
027,N,055,W,NE,6,6th Meridian,NE060270N0550W0,"-103.7977572, 42.26191272, -103.6795479, 42.35104144"
027,N,048,W,NE,6,6th Meridian,NE060270N0480W0,"-102.9748504, 42.2634875, -102.8662485, 42.35681072"
027,N,002,W,NE,6,6th Meridian,NE060270N0020W0,"-97.6012223, 42.26413155, -97.48460619, 42.35128345"
027,N,039,W,NE,6,6th Meridian,NE060270N0390W0,"-101.9201868, 42.27123744, -101.7988823, 42.35996783"
027,N,009,W,NE,6,6th Meridian,NE060270N0090W0,"-98.41724896, 42.26278049, -98.30038987, 42.3500153"
027,N,023,W,NE,6,6th Meridian,NE060270N0230W0,"-100.0514592, 42.25895582, -99.93458808, 42.34617344"
027,N,057,W,NE,6,6th Meridian,NE060270N0570W0,"-104.0328898, 42.26098154, -103.91379, 42.34897416"
027,N,030,W,NE,6,6th Meridian,NE060270N0300W0,"-100.8679211, 42.26230613, -100.7509356, 42.34987877"
027,N,037,W,NE,6,6th Meridian,NE060270N0370W0,"-101.6927268, 42.26888983, -101.563906, 42.35652938"
027,N,051,W,NE,6,6th Meridian,NE060270N0510W0,"-103.3275903, 42.2638358, -103.2093802, 42.35209055"
027,N,005,E,NE,6,6th Meridian,NE060270N0050E0,"-96.90117062, 42.26414134, -96.78401177, 42.35119613"
027,N,006,E,NE,6,6th Meridian,NE060270N0060E0,"-96.78437828, 42.2639899, -96.66764695, 42.35106561"
027,N,007,E,NE,6,6th Meridian,NE060270N0070E0,"-96.66809357, 42.26383346, -96.55065686, 42.35110509"
027,N,008,E,NE,6,6th Meridian,NE060270N0080E0,"-96.55138947, 42.26340853, -96.46272445, 42.35087116"
027,N,009,E,NE,6,6th Meridian,NE060270N0090E0,"-96.46364039, 42.26293108, -96.34554372, 42.35033213"
027,N,010,E,NE,6,6th Meridian,NE060270N0100E0,"-96.34563874, 42.28068813, -96.31772504, 42.30063652"
027,N,021,E,WI,46,Extended Fourth Meridian,WI460270N0210E0,"-88.00983171, 44.76457214, -87.88340299, 44.8495892"
027,N,016,W,WI,46,Extended Fourth Meridian,WI460270N0160W0,"-92.37560807, 44.77184478, -92.25681547, 44.86219628"
027,N,001,W,WI,46,Extended Fourth Meridian,WI460270N0010W0,"-90.55766629, 44.77007184, -90.43455167, 44.85716029"
027,N,009,E,WI,46,Extended Fourth Meridian,WI460270N0090E0,"-89.49163619, 44.76960363, -89.34636841, 44.85841443"
027,N,012,W,WI,46,Extended Fourth Meridian,WI460270N0120W0,"-91.8943121, 44.77069746, -91.77158734, 44.85767165"
027,N,027,E,WI,46,Extended Fourth Meridian,WI460270N0270E0,"-87.27407017, 44.83663989, -87.26249635, 44.85003858"
027,N,002,E,WI,46,Extended Fourth Meridian,WI460270N0020E0,"-90.31695175, 44.77169134, -90.19826378, 44.85928968"
027,N,011,W,WI,46,Extended Fourth Meridian,WI460270N0110W0,"-91.77246364, 44.77041264, -91.64965639, 44.85700217"
027,N,008,E,WI,46,Extended Fourth Meridian,WI460270N0080E0,"-89.60899352, 44.77169981, -89.49069275, 44.85858345"
027,N,007,W,WI,46,Extended Fourth Meridian,WI460270N0070W0,"-91.28621627, 44.77101895, -91.16535772, 44.85707387"
027,N,019,E,WI,46,Extended Fourth Meridian,WI460270N0190E0,"-88.25233019, 44.76397645, -88.12686722, 44.85273768"
027,N,002,W,WI,46,Extended Fourth Meridian,WI460270N0020W0,"-90.67920098, 44.77011163, -90.55753106, 44.85723028"
027,N,005,E,WI,46,Extended Fourth Meridian,WI460270N0050E0,"-89.96419691, 44.77176195, -89.84516457, 44.85844589"
027,N,001,E,WI,46,Extended Fourth Meridian,WI460270N0010E0,"-90.43489483, 44.77025606, -90.31588634, 44.8591406"
027,N,018,E,WI,46,Extended Fourth Meridian,WI460270N0180E0,"-88.36990533, 44.76493924, -88.2482548, 44.85451838"
027,N,011,E,WI,46,Extended Fourth Meridian,WI460270N0110E0,"-89.22447666, 44.76833612, -89.10276543, 44.85620267"
027,N,020,E,WI,46,Extended Fourth Meridian,WI460270N0200E0,"-88.13079057, 44.76397645, -88.0064023, 44.85013015"
027,N,008,W,WI,46,Extended Fourth Meridian,WI460270N0080W0,"-91.40728037, 44.77100603, -91.28583215, 44.85729744"
027,N,020,W,WI,46,Extended Fourth Meridian,WI460270N0200W0,"-92.80161499, 44.77567392, -92.74080959, 44.86218705"
027,N,004,E,WI,46,Extended Fourth Meridian,WI460270N0040E0,"-90.07955011, 44.77175889, -89.96399329, 44.85873583"
027,N,012,E,WI,46,Extended Fourth Meridian,WI460270N0120E0,"-89.10302146, 44.76780083, -88.98162834, 44.85635378"
027,N,015,W,WI,46,Extended Fourth Meridian,WI460270N0150W0,"-92.25827802, 44.77131107, -92.13615956, 44.85806744"
027,N,010,E,WI,46,Extended Fourth Meridian,WI460270N0100E0,"-89.34663517, 44.76912258, -89.2238116, 44.85635774"
027,N,005,W,WI,46,Extended Fourth Meridian,WI460270N0050W0,"-91.04420315, 44.77048254, -90.92143099, 44.85772883"
027,N,013,W,WI,46,Extended Fourth Meridian,WI460270N0130W0,"-92.01481838, 44.77122778, -91.8931838, 44.85778018"
027,N,016,E,WI,46,Extended Fourth Meridian,WI460270N0160E0,"-88.6117194, 44.76673059, -88.48660955, 44.85618407"
027,N,006,E,WI,46,Extended Fourth Meridian,WI460270N0060E0,"-89.84533334, 44.7713328, -89.72739396, 44.85808675"
027,N,006,W,WI,46,Extended Fourth Meridian,WI460270N0060W0,"-91.16593691, 44.77083716, -91.04357017, 44.85730138"
027,N,018,W,WI,46,Extended Fourth Meridian,WI460270N0180W0,"-92.61954377, 44.77566786, -92.49693087, 44.86259919"
027,N,003,W,WI,46,Extended Fourth Meridian,WI460270N0030W0,"-90.80051162, 44.7705135, -90.67890313, 44.85737474"
027,N,022,E,WI,46,Extended Fourth Meridian,WI460270N0220E0,"-87.88380521, 44.83567641, -87.86246862, 44.84871969"
027,N,023,E,WI,46,Extended Fourth Meridian,WI460270N0230E0,"-87.68384602, 44.76325634, -87.64006755, 44.80787012"
027,N,017,W,WI,46,Extended Fourth Meridian,WI460270N0170W0,"-92.49711127, 44.77549285, -92.37493905, 44.86256993"
027,N,019,W,WI,46,Extended Fourth Meridian,WI460270N0190W0,"-92.74117383, 44.77581744, -92.61919785, 44.86266055"
027,N,004,W,WI,46,Extended Fourth Meridian,WI460270N0040W0,"-90.92226037, 44.77048254, -90.80035492, 44.85777599"
027,N,025,E,WI,46,Extended Fourth Meridian,WI460270N0250E0,"-87.51958279, 44.76204075, -87.39729534, 44.85005316"
027,N,003,E,WI,46,Extended Fourth Meridian,WI460270N0030E0,"-90.19896141, 44.77174534, -90.07911271, 44.8587319"
027,N,009,W,WI,46,Extended Fourth Meridian,WI460270N0090W0,"-91.5286229, 44.77097724, -91.40693622, 44.85740963"
027,N,010,W,WI,46,Extended Fourth Meridian,WI460270N0100W0,"-91.6504927, 44.77041943, -91.52847036, 44.85735629"
027,N,026,E,WI,46,Extended Fourth Meridian,WI460270N0260E0,"-87.39768959, 44.7626, -87.27406178, 44.84997782"
027,N,017,E,WI,46,Extended Fourth Meridian,WI460270N0170E0,"-88.48911474, 44.76493924, -88.36546641, 44.85547519"
027,N,024,E,WI,46,Extended Fourth Meridian,WI460270N0240E0,"-87.64092289, 44.76204075, -87.51903466, 44.84991235"
027,N,014,W,WI,46,Extended Fourth Meridian,WI460270N0140W0,"-92.13633742, 44.77149685, -92.01416582, 44.85785729"
027,N,007,E,WI,46,Extended Fourth Meridian,WI460270N0070E0,"-89.72749798, 44.77158063, -89.60871615, 44.85836145"
027,N,014,E,WI,46,Extended Fourth Meridian,WI460270N0140E0,"-88.85900145, 44.76779051, -88.73613215, 44.85637397"
027,N,015,E,WI,46,Extended Fourth Meridian,WI460270N0150E0,"-88.7363423, 44.76741114, -88.60898383, 44.85670914"
027,N,013,E,WI,46,Extended Fourth Meridian,WI460270N0130E0,"-88.98199301, 44.76787547, -88.85810785, 44.85597679"
028,N,013,W,IL,2,2nd Meridian,IL020280N0130W0,"-87.88554679, 40.85746532, -87.76911813, 40.94737554"
028,N,003,E,IL,3,3rd Meridian,IL030280N0030E0,"-88.9314496, 40.84043984, -88.81479686, 40.93021099"
028,N,011,W,IL,2,2nd Meridian,IL020280N0110W0,"-87.65464819, 40.86227406, -87.53971026, 40.95194531"
028,N,003,E,IL,4,4th Meridian,IL040280N0030E0,"-90.22278647, 42.37145033, -90.10211738, 42.45960243"
028,N,012,W,IL,2,2nd Meridian,IL020280N0120W0,"-87.7705142, 40.86004715, -87.6535999, 40.949546"
028,N,003,W,IL,3,3rd Meridian,IL030280N0030W0,"-89.5031656, 40.83472742, -89.38910279, 40.92201742"
028,N,002,E,IL,4,4th Meridian,IL040280N0020E0,"-90.34331136, 42.37167356, -90.22109974, 42.46049722"
028,N,009,E,IL,4,4th Meridian,IL040280N0090E0,"-89.5166815, 42.37434246, -89.39814527, 42.46158786"
028,N,010,W,IL,2,2nd Meridian,IL020280N0100W0,"-87.54131181, 40.86488026, -87.52586508, 40.95219795"
028,N,010,E,IL,3,3rd Meridian,IL030280N0100E0,"-88.13072834, 40.85137834, -88.01444022, 40.94131146"
028,N,001,E,IL,3,3rd Meridian,IL030280N0010E0,"-89.1604587, 40.83819342, -89.04665796, 40.9270083"
028,N,011,E,IL,3,3rd Meridian,IL030280N0110E0,"-88.01608818, 40.85340783, -87.99946633, 40.94150319"
028,N,004,E,IL,3,3rd Meridian,IL030280N0040E0,"-88.8165468, 40.84259178, -88.7000405, 40.93154221"
028,N,002,W,IL,4,4th Meridian,IL040280N0020W0,"-90.63006617, 42.41236198, -90.54532882, 42.46263075"
028,N,006,E,IL,4,4th Meridian,IL040280N0060E0,"-89.86638143, 42.37177824, -89.7498378, 42.459571"
028,N,008,E,IL,4,4th Meridian,IL040280N0080E0,"-89.634407, 42.3742044, -89.51499705, 42.4612696"
028,N,004,W,IL,3,3rd Meridian,IL030280N0040W0,"-89.52819621, 40.83472742, -89.50305741, 40.87130119"
028,N,005,E,IL,3,3rd Meridian,IL030280N0050E0,"-88.7011239, 40.84409666, -88.58511732, 40.93257212"
028,N,010,E,IL,4,4th Meridian,IL040280N0100E0,"-89.40016295, 42.37520843, -89.28236069, 42.46251852"
028,N,007,E,IL,4,4th Meridian,IL040280N0070E0,"-89.75026348, 42.37184341, -89.6330231, 42.46100054"
028,N,008,E,IL,3,3rd Meridian,IL030280N0080E0,"-88.35763297, 40.8478543, -88.2423749, 40.93661701"
028,N,005,E,IL,4,4th Meridian,IL040280N0050E0,"-89.98544731, 42.37129002, -89.86471271, 42.4596227"
028,N,014,W,IL,2,2nd Meridian,IL020280N0140W0,"-88.00096803, 40.85383793, -87.88428458, 40.94490438"
028,N,007,E,IL,3,3rd Meridian,IL030280N0070E0,"-88.47173865, 40.8467665, -88.35543778, 40.93509974"
028,N,006,E,IL,3,3rd Meridian,IL030280N0060E0,"-88.58591605, 40.84509231, -88.47000412, 40.93381659"
028,N,001,W,IL,3,3rd Meridian,IL030280N0010W0,"-89.27583018, 40.83666176, -89.15929532, 40.92700757"
028,N,001,E,IL,4,4th Meridian,IL040280N0010E0,"-90.42786603, 42.37189599, -90.34005573, 42.46033796"
028,N,009,E,IL,3,3rd Meridian,IL030280N0090E0,"-88.24525122, 40.8491155, -88.12820919, 40.93923147"
028,N,004,E,IL,4,4th Meridian,IL040280N0040E0,"-90.10317708, 42.37141539, -89.98174487, 42.45937323"
028,N,011,E,IL,4,4th Meridian,IL040280N0110E0,"-89.28461787, 42.37595755, -89.1741327, 42.46480876"
028,N,002,W,IL,3,3rd Meridian,IL030280N0020W0,"-89.39033465, 40.83545464, -89.2741052, 40.9244291"
028,N,001,W,IL,4,4th Meridian,IL040280N0010W0,"-90.54553776, 42.37323965, -90.42710238, 42.46203491"
028,N,002,E,IL,3,3rd Meridian,IL030280N0020E0,"-89.04770257, 40.83821111, -88.93068795, 40.9276967"
028,N,009,W,IN,2,2nd Meridian,IN020280N0090W0,"-87.49151436, 40.82221952, -87.38200824, 40.91191057"
028,N,015,E,IN,2,2nd Meridian,IN020280N0150E0,"-84.88092115, 40.83324627, -84.80227896, 40.92249957"
028,N,001,W,IN,2,2nd Meridian,IN020280N0010W0,"-86.58154345, 40.82256799, -86.46794687, 40.91090011"
028,N,010,W,IN,2,2nd Meridian,IN020280N0100W0,"-87.52609111, 40.82265563, -87.49129192, 40.91197341"
028,N,003,E,IN,2,2nd Meridian,IN020280N0030E0,"-86.24240831, 40.82212489, -86.12907455, 40.90970615"
028,N,012,E,IN,2,2nd Meridian,IN020280N0120E0,"-85.22335215, 40.82994424, -85.10896537, 40.91736472"
028,N,002,E,IN,2,2nd Meridian,IN020280N0020E0,"-86.35571551, 40.82262392, -86.24202139, 40.90947176"
028,N,014,E,IN,2,2nd Meridian,IN020280N0140E0,"-84.99736353, 40.83215442, -84.88066337, 40.92068186"
028,N,005,W,IN,2,2nd Meridian,IN020280N0050W0,"-87.04323389, 40.82331928, -86.92946999, 40.91242258"
028,N,007,W,IN,2,2nd Meridian,IN020280N0070W0,"-87.26882413, 40.82249789, -87.154305, 40.91188981"
028,N,007,E,IN,2,2nd Meridian,IN020280N0070E0,"-85.79296449, 40.82523333, -85.67960974, 40.91439526"
028,N,011,E,IN,2,2nd Meridian,IN020280N0110E0,"-85.33603563, 40.83007493, -85.22260907, 40.91711074"
028,N,005,E,IN,2,2nd Meridian,IN020280N0050E0,"-86.017952, 40.82268596, -85.9039381, 40.91369144"
028,N,013,E,IN,2,2nd Meridian,IN020280N0130E0,"-85.10969874, 40.83028189, -84.99594859, 40.91878971"
028,N,002,W,IN,2,2nd Meridian,IN020280N0020W0,"-86.69668826, 40.82486655, -86.58036466, 40.91223755"
028,N,008,W,IN,2,2nd Meridian,IN020280N0080W0,"-87.38221505, 40.82210654, -87.26772199, 40.91159051"
028,N,008,E,IN,2,2nd Meridian,IN020280N0080E0,"-85.68149401, 40.82662138, -85.56468385, 40.91565791"
028,N,001,E,IN,2,2nd Meridian,IN020280N0010E0,"-86.46822738, 40.82256799, -86.35478747, 40.90985806"
028,N,006,E,IN,2,2nd Meridian,IN020280N0060E0,"-85.9054256, 40.82405194, -85.79122873, 40.91346463"
028,N,004,W,IN,2,2nd Meridian,IN020280N0040W0,"-86.93026768, 40.82390377, -86.81416101, 40.91250868"
028,N,003,W,IN,2,2nd Meridian,IN020280N0030W0,"-86.81619341, 40.82524477, -86.69653105, 40.91249642"
028,N,004,E,IN,2,2nd Meridian,IN020280N0040E0,"-86.13046927, 40.82212489, -86.01672244, 40.91280789"
028,N,006,W,IN,2,2nd Meridian,IN020280N0060W0,"-87.1549843, 40.82283777, -87.04220631, 40.91220018"
028,N,009,E,IN,2,2nd Meridian,IN020280N0090E0,"-85.5654563, 40.82829217, -85.45066502, 40.91781508"
028,N,010,E,IN,2,2nd Meridian,IN020280N0100E0,"-85.45189867, 40.83015856, -85.33536069, 40.91781508"
028,N,015,W,MI,19,Michigan Meridian,MI190280N0150W0,"-86.09899356, 44.77797703, -86.05738562, 44.86360113"
028,N,009,E,MI,19,Michigan Meridian,MI190280N0090E0,"-83.40484021, 44.77142451, -83.28200501, 44.85879427"
028,N,002,E,MI,19,Michigan Meridian,MI190280N0020E0,"-84.2523969, 44.76845695, -84.13080618, 44.85575062"
028,N,002,W,MI,19,Michigan Meridian,MI190280N0020W0,"-84.60559837, 44.77032444, -84.48398817, 44.85738752"
028,N,011,W,MI,19,Michigan Meridian,MI190280N0110W0,"-85.69445873, 44.77422723, -85.57488615, 44.86331753"
028,N,013,W,MI,19,Michigan Meridian,MI190280N0130W0,"-85.93718287, 44.7745259, -85.81335598, 44.86557563"
028,N,003,W,MI,19,Michigan Meridian,MI190280N0030W0,"-84.72580118, 44.77067547, -84.60429399, 44.85816859"
028,N,005,E,MI,19,Michigan Meridian,MI190280N0050E0,"-83.88852436, 44.76926443, -83.76681252, 44.85673789"
028,N,012,W,MI,19,Michigan Meridian,MI190280N0120W0,"-85.81511653, 44.77442922, -85.69409513, 44.8633368"
028,N,004,E,MI,19,Michigan Meridian,MI190280N0040E0,"-84.01010901, 44.76880783, -83.88786627, 44.85661465"
028,N,007,E,MI,19,Michigan Meridian,MI190280N0070E0,"-83.64628307, 44.77024449, -83.52566242, 44.85953685"
028,N,001,E,MI,19,Michigan Meridian,MI190280N0010E0,"-84.37197557, 44.76865061, -84.25194399, 44.85575062"
028,N,008,W,MI,19,Michigan Meridian,MI190280N0080W0,"-85.33305484, 44.77229462, -85.21108643, 44.85965582"
028,N,007,W,MI,19,Michigan Meridian,MI190280N0070W0,"-85.21154949, 44.77178516, -85.09137181, 44.85922592"
028,N,004,W,MI,19,Michigan Meridian,MI190280N0040W0,"-84.84737282, 44.77121566, -84.72512001, 44.85838831"
028,N,010,E,MI,19,Michigan Meridian,MI190280N0100E0,"-83.28391281, 44.83018387, -83.27874904, 44.83377555"
028,N,001,W,MI,19,Michigan Meridian,MI190280N0010W0,"-84.48625775, 44.76874606, -84.37177353, 44.85692465"
028,N,010,W,MI,19,Michigan Meridian,MI190280N0100W0,"-85.57748136, 44.77266225, -85.45543267, 44.86184462"
028,N,006,E,MI,19,Michigan Meridian,MI190280N0060E0,"-83.76790221, 44.77000206, -83.64561329, 44.85884993"
028,N,005,W,MI,19,Michigan Meridian,MI190280N0050W0,"-84.96980792, 44.77105444, -84.84713301, 44.85894589"
028,N,003,E,MI,19,Michigan Meridian,MI190280N0030E0,"-84.13150809, 44.76836175, -84.0097236, 44.85572283"
028,N,006,W,MI,19,Michigan Meridian,MI190280N0060W0,"-85.09227506, 44.77129049, -84.96886918, 44.8590187"
028,N,008,E,MI,19,Michigan Meridian,MI190280N0080E0,"-83.52625738, 44.77085533, -83.40431493, 44.85953685"
028,N,009,W,MI,19,Michigan Meridian,MI190280N0090W0,"-85.45616642, 44.77263098, -85.3325419, 44.85980751"
028,N,014,W,MI,19,Michigan Meridian,MI190280N0140W0,"-86.05939165, 44.77828896, -85.93563537, 44.86735307"
028,N,020,W,MN,46,46,MN460280N0200W0,"-92.86265438, 44.86183225, -92.76199102, 44.94912499"
028,N,021,W,MN,46,46,MN460280N0210W0,"-92.98466145, 44.86190668, -92.86243138, 44.94911535"
028,N,022,W,MN,46,46,MN460280N0220W0,"-93.10612097, 44.86182736, -92.98401611, 44.94872569"
028,N,023,W,MN,46,46,MN460280N0230W0,"-93.22738754, 44.86186365, -93.10578459, 44.94858354"
028,N,024,W,MN,46,46,MN460280N0240W0,"-93.35017538, 44.86186365, -93.22697511, 44.94848533"
028,N,004,W,NE,6,6th Meridian,NE060280N0040W0,"-97.83452953, 42.35062351, -97.71776637, 42.4380318"
028,N,006,E,NE,6,6th Meridian,NE060280N0060E0,"-96.78437828, 42.35079331, -96.66723234, 42.43785388"
028,N,053,W,NE,6,6th Meridian,NE060280N0530W0,"-103.5628211, 42.35105531, -103.4442784, 42.43727526"
028,N,009,E,NE,6,6th Meridian,NE060280N0090E0,"-96.46364039, 42.34973574, -96.38440695, 42.43744724"
028,N,008,W,NE,6,6th Meridian,NE060280N0080W0,"-98.30042602, 42.34948751, -98.18400124, 42.4371475"
028,N,021,W,NE,6,6th Meridian,NE060280N0210W0,"-99.81895261, 42.34663836, -99.70221152, 42.43419658"
028,N,022,W,NE,6,6th Meridian,NE060280N0220W0,"-99.93543978, 42.34609065, -99.81844193, 42.4339302"
028,N,046,W,NE,6,6th Meridian,NE060280N0460W0,"-102.7514925, 42.35660915, -102.6310841, 42.44072362"
028,N,006,W,NE,6,6th Meridian,NE060280N0060W0,"-98.0679397, 42.34977971, -97.95080898, 42.43756191"
028,N,038,W,NE,6,6th Meridian,NE060280N0380W0,"-101.8113804, 42.35652938, -101.6873404, 42.44232938"
028,N,024,W,NE,6,6th Meridian,NE060280N0240W0,"-100.1675508, 42.34604219, -100.0512309, 42.43336257"
028,N,040,W,NE,6,6th Meridian,NE060280N0400W0,"-102.0386229, 42.35610375, -101.9201868, 42.44295409"
028,N,056,W,NE,6,6th Meridian,NE060280N0560W0,"-103.91379, 42.34897416, -103.796682, 42.43659186"
028,N,023,W,NE,6,6th Meridian,NE060280N0230W0,"-100.0518608, 42.34604219, -99.93495443, 42.43359589"
028,N,003,E,NE,6,6th Meridian,NE060280N0030E0,"-97.13492121, 42.35114346, -97.01742679, 42.43844445"
028,N,005,W,NE,6,6th Meridian,NE060280N0050W0,"-97.9512674, 42.34989869, -97.83435179, 42.43780105"
028,N,058,W,NE,6,6th Meridian,NE060280N0580W0,"-104.052853, 42.34787729, -104.0321494, 42.43629995"
028,N,043,W,NE,6,6th Meridian,NE060280N0430W0,"-102.3961073, 42.35759675, -102.2738276, 42.44212989"
028,N,039,W,NE,6,6th Meridian,NE060280N0390W0,"-101.9223378, 42.35610375, -101.8048658, 42.44275816"
028,N,002,E,NE,6,6th Meridian,NE060280N0020E0,"-97.25187473, 42.35141233, -97.1345605, 42.43868958"
028,N,004,E,NE,6,6th Meridian,NE060280N0040E0,"-97.01782377, 42.35109314, -96.90054788, 42.43823932"
028,N,012,W,NE,6,6th Meridian,NE060280N0120W0,"-98.7690437, 42.34962927, -98.65155896, 42.43608648"
028,N,003,W,NE,6,6th Meridian,NE060280N0030W0,"-97.71796114, 42.35105928, -97.60119548, 42.43832015"
